util_cd_10,0.05,0.25,0.0113518550411,0.313767994003,0.0423682166836,0.00534632367688,686.838209391,238156.932,0.0229248952958,0.31972289214,0.0523339930665,0.0409138794911,683.77605896,239213.1755
util_cd_20,0.0,0.65,0.0192714530543,0.322647958735,0.0207487511859,0.0457343692499,1457.07171288,490495.318462,0.0253356557839,0.324750116799,0.0416130702703,0.0774226633584,1643.63781331,569163.143
util_cd_30,0.0,0.85,0.0265375059566,0.324716438644,0.0209483366068,0.0927125748725,1800.53856038,637118.042353,0.0272956069336,0.325782035677,0.0222099685524,0.0925486969732,2527.72011602,931172.801
util_cd_50,0.0,0.9,0.0258859232898,0.327983102104,0.0092175187759,0.106014468613,2611.86503451,954169.209444,0.0292518115968,0.32751770637,0.0162438053962,0.110514571691,4526.36397864,1714040.2615
util_cd_40,0.0,0.8,0.0231408952692,0.328554276832,0.011313239155,0.0959644069419,2152.42298646,744508.326875,0.0275868958682,0.327362663996,0.0225792338851,0.103035830846,3573.853566,1301897.479
