bt_p100_t99_10,0.0,1.0,0.0300629778965,0.335873061679,0.025124824676,0.240496968675,1631.80873787,51822.162,0.0307632415161,0.335870259361,0.00746474460901,0.202040802873,2748.68146615,90209.687
bt_p100_t99_10_25,0.0,1.0,0.0298117830007,0.337166065338,0.00519103081075,0.327210326091,1533.02889087,44629.562,0.0281406618946,0.337044862082,0.0054412641726,0.258881148368,2889.13623583,93868.988
bt_p100_t99_10_25_100,0.0,1.0,0.0290120703668,0.337257171096,0.00483235910722,0.335563737218,1617.03816214,48089.336,0.0280218934875,0.336420492348,0.00554462246894,0.293223401461,2839.51401427,90945.071
bt_p100_t99_10_50,0.0,1.0,0.0299547017286,0.337649661418,0.00507758028738,0.29711756029,1729.17611463,49781.202,0.0283354915446,0.33730286834,0.00658948688638,0.260155618707,2870.0010437,92185.232
bt_p100_t99_25,0.0,1.0,0.0329610475217,0.337447212911,0.0048186179824,0.258123567296,1477.29545624,45238.547,0.0308469381021,0.336130441067,0.00621544962102,0.211753641758,2821.58436644,90714.144
bt_p100_t99_5,0.0,1.0,0.0309915858587,0.336398832261,0.00482338435577,0.267396496896,1539.15713503,48538.429,0.0276933349545,0.333884007615,0.00678985831568,0.193810514552,2663.19566398,86454.23
bt_p100_t99_5_10,0.0,1.0,0.0305214875124,0.336467899029,0.00500474465026,0.33199432194,1446.45058436,46517.392,0.0284037906316,0.336072534603,0.0044460477636,0.267771065005,2697.70740445,89563.122
bt_p100_t99_5_25,0.0,1.0,0.0293127103397,0.336208113413,0.004498024378,0.346951918323,1327.43229737,37727.453,0.027002062685,0.336523662134,0.0038469066863,0.268354868609,2870.46961234,90585.033
bt_p100_t99_5_25_100,0.0,0.9,0.0254680773682,0.344926072785,0.00361166098037,0.362968906065,1247.04598941,35454.0355556,0.0279986246937,0.335590973818,0.00548747143517,0.315082432769,2807.77690973,88889.88
bt_p100_t99_5_50,0.0,1.0,0.0297672709583,0.336728906477,0.00422382889475,0.321832928405,1686.33816726,50020.38,0.0278155897323,0.33748842386,0.0080871936391,0.277772452614,2795.66310544,88387.313
bt_p25_t90_10,0.5,0.5,0.0451134128708,0.330510818948,0.00397980461965,0.290161227997,641.595214319,17876.066,0.0246434279095,0.286772941068,0.0188234005232,0.129186243294,2014.32560203,68716.049
bt_p25_t90_10_25,0.0,1.0,0.0296063621924,0.331860873902,0.0084605162324,0.188316929938,1126.70451117,34775.495,0.0260574990974,0.31905973177,0.0143719633346,0.136791163205,2182.34388723,77166.23
bt_p25_t90_10_25_100,0.0,1.0,0.0308356150731,0.336546223173,0.00448763547505,0.219705430512,1229.41103573,38784.742,0.0284122724287,0.331059609833,0.00526119377302,0.163270283597,2380.59913061,88126.339
bt_p25_t90_10_50,0.0,1.0,0.0303728779737,0.333911654289,0.00542274508678,0.210966495225,982.27099514,30558.9,0.0268898480139,0.328386408017,0.0117996066392,0.142890654838,2226.3975888,80102.075
bt_p25_t90_25,0.1,0.9,0.0298367988656,0.322097955072,0.00568269291934,0.178766307561,1131.36858294,36130.4633333,0.0271336712435,0.323958181494,0.0102250684667,0.132583069913,2094.90803378,73480.308
bt_p25_t90_5,0.5,0.5,0.0441445992513,0.330273900041,0.00477788765072,0.275469432649,595.93579936,17946.582,0.0241095671405,0.253823464396,0.0346372760218,0.125458399628,1855.31532938,62787.094
bt_p25_t90_5_10,0.4,0.6,0.0406172148542,0.344726011415,0.00445883309562,0.23720652315,1117.12540865,32655.9866667,0.0252629216856,0.300777691619,0.0153168150459,0.131773479085,2085.99893918,71461.301
bt_p25_t90_5_25,0.1,0.9,0.0312647346954,0.325783217721,0.00673013267535,0.210954215001,1082.97180825,34186.5655556,0.0270620998915,0.323501680878,0.00930398925878,0.14013444241,2162.45498655,76233.96
bt_p25_t90_5_25_100,0.0,1.0,0.03156565909,0.335708651097,0.00488325971114,0.247515004028,1090.77385335,35929.026,0.0297663797633,0.336155100055,0.00959401731023,0.166918670535,2325.95943859,86553.511
bt_p25_t90_5_50,0.0,1.0,0.0288053532591,0.326213487434,0.00643836520626,0.171753789401,1333.15782862,44059.622,0.0267521434202,0.330691455133,0.00728904855308,0.139872368175,2159.96337564,78155.329
bt_p25_t93_10,0.5,0.5,0.0440161641406,0.329412320572,0.00522174734847,0.27304281447,840.554566002,25403.894,0.0250041263823,0.283288268727,0.0308733394404,0.128630678977,2022.42500939,67457.066
bt_p25_t93_10_25,0.0,1.0,0.0295581694155,0.330408217226,0.0245516246099,0.1926746185,1135.98390939,36376.909,0.0271091762979,0.326087635239,0.00620794197785,0.137776437297,2220.22108033,78691.128
bt_p25_t93_10_25_100,0.0,1.0,0.0310895342293,0.335636670341,0.00438089925042,0.23060136808,1179.39547994,37765.374,0.0290628005571,0.333246203062,0.0048073584624,0.166981522825,2394.00512345,88768.47
