n_bt_10,0.8,0.01,0.0094402912,0.1045670689,0.1300603233,0.1241926161,48.5351204872,10488.4,0.076806665,0.3002732107,0.0486298614,0.3603367333,52.0708741808,12520.877
n_bt_20,0.06,0.38,0.034441878,0.308441647,0.0073723521,0.2956850557,238.432828947,30837.8355263,0.064582173,0.3369406307,0.0104661556,0.3759581115,245.601422112,32218.2515
n_bt_40,0,0.7,0.0402711117,0.3269106512,0.0035280959,0.3048501174,575.883689376,39683.74,0.0483278728,0.3340245542,0.0074638395,0.3154624077,740.189287851,53343.86825
n_bt_80,0,0.96,0.0336714415,0.3308220806,0.0056042083,0.2997980119,1006.6072897,37658.2332031,0.0341277019,0.3314481638,0.0069192477,0.2396032572,2069.67862208,81844.20275
n_bt_160,0,1,0.0311617172,0.3311698887,0.0070848453,0.3332073622,913.738758636,17821.2206875,0.0266273752,0.3304825175,0.0075115099,0.1977077616,5651.30688127,118672.051375
n_bt_320,0,1,0.025866974,0.331218116,0.0063739552,0.3243422026,1787.14459189,17959.1287187,0.019767891,0.3310982474,0.0058858878,0.1472918101,15600.6554324,173038.445062
n_bt_640,0,1,0.0239665827,0.3303250983,0.0083033406,0.3167745169,4528.36986262,23488.8782969,0.0166938597,0.3301945989,0.006789108,0.1245914193,42857.5716043,242667.660781
