stable_conv_backtrack,0.0,1.0,0.032928528087,0.308816472512,0.00259195019363,0.323228573777,469.818088241,13215.5248,0.0297618107568,0.309025706453,0.00319620067312,0.201652123061,3056.34056828,92882.2305,0.00191385632361,0.00138343344259,0.000961202908423,0.0108342395185,103.693879582,6018.67714392
stable_conv_simple,0.0,1.0,0.0297983559159,0.307489240873,0.00447368464044,0.173214651046,503.247923672,14369.0793,0.026074282293,0.30084485851,0.0078985203399,0.101442431626,2563.66863354,78726.0701,0.00219259236901,0.00797631928898,0.00643971182134,0.00944906010022,163.940938192,7906.70078605
stable_div_simple,1.0,0.0,nan,nan,nan,nan,nan,nan,0.00295991941203,0.0641280006269,0.11703385087,0.0121302367688,860.373357992,33824.1225,0.00274947071009,0.0453250994309,0.107627273703,0.0148413383662,122.096945232,9025.7844423
